Date,open,high,low,close,volumn,amt,avgprice,preClose,return,Turnover,PB,PE,Market,AvgMarket,AmountPCT,Dividend
2005/5/16,392.99,392.99,387.5,389.75,38000000,153000000,4.1,390.66,-0.0023,0.0069,1.28,25.89,190.46,3.73,0.0184,0.0087
2005/5/17,386.92,395.37,386.92,393.19,52000000,200000000,4.15,389.75,0.0088,0.0094,1.29,26.11,192.14,3.77,0.0229,0.0086
2005/5/18,393,397.38,390.2,397.13,43000000,160000000,4.2,393.19,0.01,0.0078,1.3,26.34,194.07,3.81,0.019,0.0083
2005/5/19,397.57,402.1,393.76,400.43,50000000,198000000,4.25,397.13,0.0083,0.0091,1.31,26.53,195.68,3.84,0.0247,0.0082
2005/5/20,399.54,401.17,395.02,395.32,37000000,147000000,4.19,400.43,-0.0127,0.0067,1.29,26.22,193.19,3.79,0.0201,0.0084
2005/5/23,392.33,394.25,380.79,380.97,40000000,152000000,4.05,395.32,-0.0363,0.0073,1.24,25.3,186.18,3.65,0.0215,0.0087
2005/5/24,379.45,391.87,378.83,389.96,44000000,152000000,4.13,380.97,0.0236,0.008,1.27,25.81,190.48,3.73,0.0181,0.0089
2005/5/25,390.03,397.02,386.56,392.04,70000000,196000000,4.15,389.96,0.0053,0.0127,1.28,25.91,191.49,3.75,0.0258,0.0089
2005/5/26,391.11,394.05,386.04,387.23,56000000,175000000,4.09,392.04,-0.0123,0.0102,1.26,25.57,189.14,3.71,0.0244,0.009
2005/5/27,386.65,392.7,384.15,385.07,48000000,162000000,4.08,387.23,-0.0056,0.0088,1.26,25.38,188,3.69,0.0213,0.0095
2005/5/30,383.33,390.38,382.48,388.82,49000000,146000000,4.13,385.07,0.0098,0.0088,1.27,25.64,189.84,3.72,0.0216,0.0094
2005/5/31,389.43,391.28,386.71,388.58,42000000,134000000,4.12,388.82,-0.0006,0.0076,1.27,25.6,189.72,3.72,0.0198,0.0094
2005/6/1,387.19,388.36,377.82,380.55,47000000,155000000,4.04,388.58,-0.0207,0.0085,1.24,25.02,185.8,3.64,0.0202,0.0096
2005/6/2,379.55,384.98,374.11,376.71,46000000,166000000,3.99,380.55,-0.0101,0.0084,1.23,24.72,183.93,3.61,0.0187,0.0097
2005/6/3,376.54,379.96,372.05,376.49,41000000,132000000,3.98,376.71,-0.0006,0.0074,1.23,24.61,183.23,3.59,0.0174,0.0118
2005/6/6,375.04,381.48,370.42,381.48,49000000,154000000,4.03,376.49,0.0133,0.0089,1.24,24.99,185.86,3.64,0.0188,0.0113
2005/6/7,382.25,387.81,379.57,380.99,62000000,214000000,4.03,381.48,-0.0013,0.0113,1.24,24.94,185.62,3.64,0.0169,0.0113
2005/6/8,380.73,412.7,380.66,410.28,152000000,537000000,4.35,380.99,0.0769,0.0275,1.34,26.9,199.89,3.92,0.0181,0.0105
2005/6/9,409.37,418.56,403.02,412.89,154000000,572000000,4.39,410.28,0.0064,0.0279,1.35,27.06,201.16,3.94,0.0184,0.0105
2005/6/10,411.7,413.41,402.92,403.59,119000000,440000000,4.29,412.89,-0.0225,0.0216,1.32,26.38,196.63,3.86,0.0208,0.0102
2005/6/13,404.53,407.13,398.62,405.86,63000000,233000000,4.3,403.59,0.0056,0.0115,1.32,26.51,197.74,3.88,0.0164,0.0102
2005/6/14,406.52,409.45,398.78,399.31,81000000,285000000,4.23,405.86,-0.0161,0.0147,1.3,26.15,194.54,3.81,0.0207,0.0104
2005/6/15,397.64,400.89,387.66,388.27,57000000,200000000,4.11,399.31,-0.0276,0.0103,1.27,25.43,189.17,3.71,0.0177,0.0106
2005/6/16,387.47,391.76,383.22,390.86,50000000,176000000,4.15,388.27,0.0067,0.009,1.28,25.64,190.42,3.73,0.0161,0.0106
2005/6/17,391.63,392.7,386.54,388.89,63000000,205000000,4.12,390.86,-0.005,0.0115,1.27,25.5,189.47,3.72,0.016,0.0106
2005/6/20,387.78,399.95,382.76,399.87,71000000,272000000,4.26,388.89,0.0282,0.0129,1.3,26.24,194.82,3.82,0.0157,0.0087
2005/6/21,400.15,401.19,396.44,397.86,59000000,267000000,4.26,399.87,-0.005,0.0107,1.3,26.13,193.79,3.8,0.0205,0.009
2005/6/22,396.12,399.5,394.77,398.7,42000000,178000000,4.27,397.86,0.0021,0.0076,1.3,26.17,194.2,3.81,0.0163,0.0162
2005/6/23,398.07,401.43,394.37,395.33,43000000,196000000,4.2,398.7,-0.0084,0.0078,1.27,25.42,188.97,3.71,0.0189,0.0088
2005/6/24,393.18,397.39,391.08,396.18,46000000,192000000,4.19,395.33,0.0021,0.0081,1.29,25.96,192.71,3.78,0.0217,0.0089
2005/6/27,398.59,407.78,397.62,407.06,83000000,364000000,4.32,396.18,0.0275,0.0148,1.33,26.7,198,3.88,0.0204,0.0087
2005/6/28,404.83,405.41,398.81,401.55,51000000,206000000,4.24,407.06,-0.0135,0.0091,1.31,26.37,195.13,3.83,0.0187,0.0098
2005/6/29,400.64,402.71,398.1,398.51,53000000,218000000,4.21,401.55,-0.0076,0.0094,1.3,26.18,193.66,3.8,0.0204,0.0099
2005/6/30,397.96,398.71,387,387,45000000,161000000,4.1,398.51,-0.0289,0.0081,1.27,25.4,188.07,3.69,0.015,0.0102
2005/7/1,384.91,390.06,371.15,372.27,63000000,224000000,3.93,387,-0.0381,0.0112,1.22,24.49,180.91,3.55,0.0216,0.0106
2005/7/4,369.82,374.14,359.51,367.77,49000000,163000000,3.88,372.27,-0.0121,0.0087,1.2,24.19,178.72,3.5,0.0192,0.0105
2005/7/5,366.87,369.4,362.13,365.02,49000000,168000000,3.85,367.77,-0.0075,0.0087,1.2,23.95,177.39,3.48,0.0207,0.0106
2005/7/6,366.56,368.14,361.84,364.57,49000000,151000000,3.84,365.02,-0.0012,0.0087,1.19,23.85,176.99,3.47,0.0216,0.0116
2005/7/7,364.24,368.9,363.32,367.04,40000000,125000000,3.86,364.57,0.0068,0.0072,1.2,24.01,178.19,3.49,0.0207,0.0115
2005/7/8,365.93,366.94,355.38,355.62,52000000,167000000,3.73,367.04,-0.0311,0.0092,1.16,23.25,172.42,3.38,0.0235,0.0132
2005/7/11,357.97,364.38,350.05,350.93,49000000,165000000,3.68,355.62,-0.0132,0.0087,1.15,22.94,170.15,3.34,0.0209,0.0092
2005/7/12,349.38,361.68,346.61,361.29,66000000,223000000,3.81,350.93,0.0295,0.0118,1.18,23.61,175.18,3.43,0.0173,0.009
2005/7/13,359.58,360.52,355.33,356.76,53000000,178000000,3.76,361.29,-0.0125,0.0094,1.17,23.31,172.98,3.39,0.0193,0.0091
2005/7/14,355.66,359.3,353.78,355.55,48000000,165000000,3.76,356.76,-0.0034,0.0085,1.17,23.21,172.39,3.38,0.0191,0.0091
2005/7/15,357.33,361.03,347.98,349.26,61000000,199000000,3.68,355.55,-0.0177,0.0109,1.15,22.7,168.36,3.3,0.0236,0.0094
2005/7/18,348.94,353.39,335.87,337.64,94000000,313000000,3.57,349.26,-0.0333,0.0167,1.11,22.05,163.5,3.21,0.0446,0.011
2005/7/19,337.17,342.74,336.93,341.83,66000000,219000000,3.59,337.64,0.0124,0.0117,1.13,22.36,165.53,3.25,0.0336,0.0108
2005/7/20,341.14,345.03,339.17,343.04,49000000,168000000,3.6,341.83,0.0035,0.0086,1.14,22.43,167.03,3.28,0.0235,0.0107
2005/7/21,341.76,343.48,337.45,341.36,51000000,171000000,3.57,343.04,-0.0049,0.009,1.13,22.34,166.21,3.26,0.0228,0.0108
2005/7/22,342.2,352.23,340.65,349.18,84000000,279000000,3.65,341.36,0.0229,0.0149,1.16,22.84,170.02,3.33,0.0166,0.0105
2005/7/25,347.77,349.19,345.91,348.28,48000000,164000000,3.63,349.18,-0.0026,0.0084,1.15,22.75,169.58,3.32,0.0163,0.0106
2005/7/26,348.06,356.58,347.67,355.88,89000000,307000000,3.71,348.28,0.0218,0.0158,1.18,23.22,173.27,3.4,0.0179,0.0103
2005/7/27,355.74,363.35,353.93,363.33,92000000,318000000,3.8,355.88,0.0209,0.0162,1.2,23.72,176.9,3.47,0.0192,0.0097
2005/7/28,363.31,366.16,360.49,362.9,104000000,353000000,3.8,363.33,-0.0012,0.0184,1.2,23.65,176.61,3.46,0.0193,0.0102
2005/7/29,362.27,362.85,358.08,361.35,85000000,254000000,3.79,362.9,-0.0043,0.0151,1.2,23.58,175.86,3.45,0.0219,0.0102
2005/8/1,360.41,363.77,359.67,362.91,64000000,196000000,3.81,361.35,0.0043,0.0113,1.2,23.7,176.61,3.46,0.0192,0.0102
2005/8/2,363.12,368.78,360.4,368.62,78000000,233000000,3.85,362.91,0.0157,0.0138,1.22,24.05,179.39,3.52,0.0183,0.01
2005/8/3,369.06,377.9,367.87,372.44,131000000,413000000,3.89,368.62,0.0104,0.0231,1.23,24.29,181.25,3.55,0.019,0.0097
2005/8/4,371.46,372.24,367.48,369.06,80000000,261000000,3.85,372.44,-0.0091,0.0141,1.22,24.07,179.57,3.52,0.0198,0.01
2005/8/5,369.24,378.34,368.81,377.68,121000000,433000000,4,369.06,0.0234,0.0214,1.27,24.93,185.69,3.64,0.0227,0.0097
2005/8/8,379.19,384.18,377.09,380.74,131000000,467000000,4.02,377.68,0.0081,0.0231,1.27,25.11,187.19,3.67,0.0203,0.0096
2005/8/9,380.37,391.23,378.48,391.23,134000000,440000000,4.11,380.74,0.0276,0.0237,1.31,25.75,192.35,3.77,0.0223,0.0094
2005/8/10,391.78,395.09,386.3,395.05,145000000,494000000,4.15,391.23,0.0098,0.0256,1.32,25.96,194.2,3.81,0.0226,0.0094
2005/8/11,395.39,400.03,393.89,400.03,162000000,572000000,4.21,395.05,0.0126,0.0286,1.34,26.25,196.65,3.86,0.0212,0.0093
2005/8/12,400.2,402.09,388.96,390.48,167000000,587000000,4.11,400.03,-0.0239,0.0294,1.31,25.67,191.96,3.76,0.0203,0.0095
2005/8/15,390.29,404.14,389.52,404,138000000,485000000,4.27,390.48,0.0346,0.0244,1.35,26.62,198.6,3.89,0.0227,0.009
2005/8/16,405.14,409.61,403.2,407.82,191000000,718000000,4.29,404,0.0095,0.0338,1.36,26.95,200.48,3.93,0.0283,0.009
2005/8/17,406.49,414.37,398.07,414.37,186000000,704000000,4.38,407.82,0.0161,0.0329,1.38,27.39,203.7,3.99,0.0289,0.0088
2005/8/18,412.95,418.58,396.8,396.8,219000000,808000000,4.2,414.37,-0.0424,0.0386,1.32,26.22,195.07,3.82,0.0243,0.0092
2005/8/19,395.62,400.68,389.92,398.38,130000000,485000000,4.22,396.8,0.004,0.0229,1.32,26.39,195.84,3.84,0.022,0.0092
2005/8/22,398.32,405.03,396.74,403.24,104000000,377000000,4.25,398.38,0.0122,0.0184,1.34,26.67,198.23,3.89,0.0246,0.0091
2005/8/23,402.1,402.63,392.7,396.45,96000000,308000000,4.17,403.24,-0.0168,0.0169,1.32,26.18,194.89,3.82,0.0209,0.0092
2005/8/24,396.5,401.62,396.49,401.62,82000000,290000000,4.23,396.45,0.013,0.0145,1.33,26.53,197.44,3.87,0.019,0.0091
2005/8/25,401.43,405.59,399.19,405.37,101000000,337000000,4.26,401.62,0.0093,0.0179,1.35,26.68,199.04,3.9,0.0207,0.0102
2005/8/26,404.46,408.11,403.03,407.42,109000000,340000000,4.28,405.37,0.005,0.0193,1.35,26.76,200.05,3.92,0.0201,0.0102
2005/8/29,407.54,408.79,402.12,405.37,129000000,380000000,4.24,407.42,-0.005,0.0228,1.34,26.6,199.04,3.9,0.0236,0.0102
2005/8/30,403.98,406.6,400.58,401.3,87000000,321000000,4.21,405.37,-0.01,0.0154,1.33,26.42,197.04,3.86,0.0243,0.0103
2005/8/31,401.13,410.26,399.24,410.02,138000000,593000000,4.31,401.3,0.0217,0.0245,1.36,27.02,201.32,3.95,0.0372,0.0101
2005/9/1,410.25,420.76,409.19,420.76,200000000,855000000,4.4,410.02,0.0262,0.0354,1.4,26.35,206.6,4.05,0.036,0.0098
2005/9/2,420.46,425.99,419.43,425.82,193000000,723000000,4.46,420.76,0.012,0.0342,1.41,26.63,209.08,4.1,0.0343,0.0097
2005/9/5,426.24,432.17,425.53,432.17,168000000,604000000,4.52,425.82,0.0149,0.0298,1.43,26.99,212.2,4.16,0.0322,0.0096
2005/9/6,432.39,435.12,419.33,419.9,196000000,719000000,4.39,432.17,-0.0284,0.0346,1.39,26.19,206.17,4.04,0.0293,0.0099
2005/9/7,418.61,432.81,418.02,432.71,143000000,519000000,4.52,419.9,0.0305,0.0252,1.44,26.98,212.46,4.17,0.0239,0.0096
2005/9/8,433.05,436.41,428.91,434.27,164000000,643000000,4.54,432.71,0.0036,0.029,1.44,27.07,213.23,4.18,0.0268,0.0095
2005/9/9,433.81,436.03,428.14,428.76,128000000,542000000,4.48,434.27,-0.0127,0.0227,1.42,26.69,210.53,4.13,0.0316,0.0096
2005/9/12,429.7,432.45,428.04,432.29,102000000,410000000,4.51,428.76,0.0082,0.0179,1.45,26.17,212.11,4.16,0.0332,0.0096
2005/9/13,433.03,442.82,432.11,442.82,132000000,533000000,4.61,432.29,0.0244,0.0233,1.46,27.49,217.27,4.26,0.0286,0.0093
2005/9/14,443.63,446.14,439.64,446.14,188000000,658000000,4.64,442.82,0.0075,0.0332,1.47,27.69,218.9,4.29,0.0275,0.0093
2005/9/15,445.52,446.8,442.17,446.64,151000000,517000000,4.64,446.14,0.0011,0.0266,1.47,27.68,219.15,4.3,0.0257,0.0093
2005/9/16,445.98,449.89,444.59,449.13,139000000,480000000,4.66,446.64,0.0056,0.0245,1.48,27.82,220.37,4.32,0.028,0.0092
2005/9/19,449.18,455.63,448.11,455.57,137000000,459000000,4.72,449.13,0.0143,0.0242,1.5,28.17,223.53,4.38,0.0251,0.0091
2005/9/20,456.59,456.59,448.57,453.53,174000000,610000000,4.71,455.57,-0.0045,0.0308,1.49,28,222.53,4.36,0.0261,0.0091
2005/9/21,454.13,455.47,445.38,445.85,184000000,613000000,4.62,453.53,-0.0169,0.0325,1.47,27.55,218.76,4.29,0.027,0.0093
2005/9/22,444.13,446.28,424.88,430.43,157000000,547000000,4.48,445.85,-0.0346,0.0278,1.42,26.69,211.19,4.14,0.026,0.0096
2005/9/23,428.12,431.44,423.45,423.48,102000000,362000000,4.42,430.43,-0.0161,0.018,1.4,26.29,207.78,4.07,0.0257,0.0098
2005/9/26,422.19,425.57,420.67,425.29,69000000,230000000,4.43,423.48,0.0043,0.0122,1.41,26.44,208.67,4.09,0.0213,0.0097
2005/9/27,425.09,425.76,413.68,414.16,106000000,336000000,4.33,425.29,-0.0262,0.0188,1.37,25.8,203.21,3.98,0.0249,0.01
2005/9/28,412.74,416.32,410.21,411.07,73000000,262000000,4.29,414.16,-0.0075,0.0128,1.36,25.65,201.69,3.95,0.0239,0.0101
2005/9/29,409.02,419.29,408.34,419.11,144000000,582000000,4.38,411.07,0.0196,0.0254,1.39,26.1,205.64,4.03,0.0421,0.0099
2005/9/30,418.97,424.22,416.12,422.55,118000000,509000000,4.4,419.11,0.0082,0.0208,1.4,26.39,207.33,4.07,0.0446,0.0098
2005/10/10,424.39,434,424.39,430.4,180000000,842000000,4.49,422.55,0.0186,0.0319,1.43,26.87,211.18,4.14,0.0936,0.0096
2005/10/11,430.18,440.98,427.74,440.5,184000000,816000000,4.59,430.4,0.0235,0.0321,1.49,27.85,222.25,4.36,0.0773,0.0091
2005/10/12,439.93,444.68,437.22,441.34,154000000,759000000,4.61,440.5,0.0019,0.0268,1.46,27.88,222.67,4.37,0.0512,0.0091
2005/10/13,440.28,441.73,435.72,436.62,125000000,568000000,4.56,441.34,-0.0107,0.0217,1.45,27.6,220.93,4.33,0.0414,0.0092
2005/10/14,434.65,436.52,432.23,433.17,102000000,406000000,4.53,436.62,-0.0079,0.0177,1.44,27.38,219.18,4.3,0.0328,0.0093
2005/10/17,431.44,436.85,429.33,436.65,110000000,436000000,4.57,433.17,0.008,0.0192,1.45,27.57,220.94,4.33,0.0365,0.0092
2005/10/18,435.79,440.76,435.16,438.32,118000000,477000000,4.59,436.65,0.0038,0.0206,1.45,27.64,221.79,4.35,0.0334,0.0092
2005/10/19,437.28,441.55,434.65,435.67,106000000,417000000,4.56,438.32,-0.0061,0.0185,1.44,27.48,220.45,4.32,0.0298,0.0092
2005/10/20,433.56,434.99,429.04,434.97,103000000,403000000,4.55,435.67,-0.0016,0.0179,1.44,27.45,220.09,4.32,0.0285,0.0092
2005/10/21,435.23,439.27,432.51,437.08,113000000,463000000,4.57,434.97,0.0048,0.0196,1.45,27.59,221.16,4.34,0.0333,0.0091
2005/10/24,436.35,437.62,434.36,436.14,95000000,367000000,4.56,437.08,-0.0021,0.0166,1.44,27.25,220.68,4.33,0.031,0.0091
2005/10/25,434.51,435.18,428.46,428.46,100000000,367000000,4.47,436.14,-0.0176,0.0175,1.42,26.76,216.8,4.25,0.0287,0.0093
2005/10/26,426.21,428.51,417.77,418.09,102000000,355000000,4.32,428.46,-0.0242,0.0177,1.38,26.11,211.64,4.15,0.0264,0.0095
2005/10/27,415.49,420.24,408.46,411.4,102000000,331000000,4.23,418.09,-0.016,0.0175,1.35,25.87,207.61,4.07,0.0268,0.0097
2005/10/28,409.95,413.1,399.12,403.64,100000000,307000000,4.14,411.4,-0.0189,0.0172,1.31,24.66,203.69,3.99,0.0252,0.0109
2005/10/31,402.73,407.52,402.3,407.05,81000000,261000000,4.18,403.64,0.0084,0.0139,1.32,24.82,205.41,4.03,0.0258,0.0108
2005/11/1,405.83,406.84,399.42,405.42,90000000,284000000,4.15,407.05,-0.004,0.0154,1.31,24.76,204.58,4.01,0.0278,0.0109
2005/11/2,405.68,414.02,405.65,412.93,106000000,352000000,4.23,405.42,0.0185,0.0183,1.34,25.2,208.37,4.09,0.0268,0.0107
2005/11/3,412.49,414.66,407.49,409.08,90000000,297000000,4.19,412.93,-0.0093,0.0155,1.32,24.92,206.43,4.05,0.025,0.0108
2005/11/4,407.42,410.24,405.56,409.54,85000000,261000000,4.2,409.08,0.0011,0.0147,1.32,24.95,206.66,4.05,0.0272,0.0108
2005/11/7,408.98,412.46,406.36,412.46,120000000,594000000,4.2,409.54,0.0071,0.0204,1.3,25.37,210.28,4.12,0.069,0.0104
2005/11/8,411.93,415.49,409.13,415.49,115000000,487000000,4.23,412.46,0.0074,0.0196,1.33,24.86,211.82,4.15,0.0467,0.0105
2005/11/9,414.55,417.64,412.93,414.31,121000000,493000000,4.21,415.49,-0.0028,0.0206,1.33,24.83,211.22,4.14,0.0408,0.0105
2005/11/10,412.56,414.12,401.16,401.34,106000000,422000000,4.05,414.31,-0.0313,0.018,1.29,24.09,204.61,4.01,0.0362,0.0109
2005/11/11,399.2,405.29,397.34,401.78,79000000,317000000,4.06,401.34,0.0011,0.0135,1.29,24.07,204.83,4.02,0.0341,0.0109
2005/11/14,401.67,402.53,398.52,402.53,50000000,197000000,4.08,401.78,0.0019,0.0085,1.29,24.1,205.22,4.02,0.0296,0.0108
2005/11/15,402.88,405.25,394.04,395.38,84000000,348000000,4.05,402.53,-0.0178,0.0143,1.27,23.6,201.57,3.95,0.0387,0.011
2005/11/16,394.75,397.16,388.65,396.98,77000000,299000000,4.07,395.38,0.004,0.0131,1.27,23.7,202.38,3.97,0.0352,0.011
2005/11/17,396.57,400.68,395.66,397.58,85000000,312000000,4.09,396.98,0.0015,0.0145,1.27,23.7,202.69,3.97,0.0375,0.011
2005/11/18,398.25,407.09,397.29,405.22,110000000,417000000,4.16,397.58,0.0192,0.0188,1.3,24.16,206.59,4.05,0.026,0.0108
2005/11/21,405.47,406.65,403.07,406.57,75000000,267000000,4.17,405.22,0.0033,0.0128,1.3,24.22,207.28,4.06,0.026,0.0103
2005/11/22,407.09,407.57,398.71,398.73,92000000,305000000,4.1,406.57,-0.0193,0.0156,1.28,23.75,203.28,3.99,0.0326,0.0105
2005/11/23,397.69,401.76,396.6,401.05,65000000,227000000,4.12,398.73,0.0058,0.0111,1.28,23.92,204.46,4.01,0.0287,0.0105
2005/11/24,402.16,403.77,400.4,402.43,74000000,292000000,4.13,401.05,0.0034,0.0125,1.29,24.01,205.13,4.02,0.0274,0.0106
2005/11/25,402.2,403.14,399.82,402.62,55000000,171000000,4.13,402.43,0.0005,0.0093,1.29,24.03,205.23,4.02,0.0186,0.0106
2005/11/28,402.12,402.6,396.41,397.71,80000000,370000000,3.95,402.62,-0.0122,0.0136,1.25,24.33,202.17,3.96,0.0454,0.0109
2005/11/29,397.34,397.77,390.45,390.64,64000000,258000000,3.88,397.71,-0.0178,0.0109,1.24,22.91,198.58,3.89,0.0336,0.0109
2005/11/30,389.43,392,387.63,391.88,58000000,247000000,3.9,390.64,0.0032,0.0099,1.25,22.99,199.21,3.91,0.0297,0.0109
2005/12/1,392.08,396.09,391.19,393.24,77000000,347000000,3.89,391.88,0.0035,0.0131,1.25,23.04,199.9,3.92,0.0493,0.0108
2005/12/2,392.75,394.02,388.84,390.74,82000000,295000000,3.85,393.24,-0.0063,0.0139,1.24,22.93,198.67,3.9,0.0382,0.0109
2005/12/5,389.81,391.54,383.76,384.07,82000000,296000000,3.79,390.74,-0.0171,0.0139,1.22,22.54,195.28,3.83,0.0346,0.0111
2005/12/6,382.66,385.56,379.98,385.06,77000000,286000000,3.8,384.07,0.0026,0.0131,1.23,22.59,195.79,3.84,0.0364,0.0111
2005/12/7,383.86,387.58,382.86,387.03,88000000,279000000,3.77,385.06,0.0051,0.0141,1.23,22.69,196.79,3.86,0.0375,0.011
2005/12/8,387.06,389.19,383.77,385.42,89000000,284000000,3.76,387.03,-0.0042,0.0142,1.23,22.64,195.97,3.84,0.0344,0.0111
2005/12/9,384.4,391.5,383.67,391.15,117000000,361000000,3.8,385.42,0.0149,0.0187,1.25,22.98,198.88,3.9,0.0354,0.0109
2005/12/12,390.41,397.7,387.92,397.26,179000000,560000000,3.83,391.15,0.0156,0.0287,1.27,23.36,201.99,3.96,0.0596,0.0107
2005/12/13,395.2,397.29,391.44,397.04,130000000,422000000,3.82,397.26,-0.0006,0.0208,1.27,23.36,201.87,3.96,0.0473,0.0107
2005/12/14,395.06,402.2,392.96,401.46,134000000,447000000,3.86,397.04,0.0111,0.0214,1.28,23.63,204.12,4,0.039,0.0106
2005/12/15,400.48,403.56,398.12,399.38,174000000,588000000,3.84,401.46,-0.0052,0.0277,1.27,23.53,203.21,3.98,0.0468,0.0104
2005/12/16,398.24,401.8,397.46,401.72,103000000,336000000,3.86,399.38,0.0059,0.0164,1.28,23.61,204.4,4.01,0.0341,0.0106
2005/12/19,400.68,405.87,400.12,405.79,123000000,412000000,3.89,401.72,0.0101,0.0194,1.29,24.17,206.7,4.05,0.0489,0.0091
2005/12/20,403.7,406.35,402.21,405.87,113000000,398000000,3.87,405.79,0.0002,0.0178,1.28,23.45,206.74,4.05,0.046,0.0105
2005/12/21,404.58,406.48,400.82,401.55,89000000,317000000,3.83,405.87,-0.0106,0.014,1.26,23.2,204.54,4.01,0.0358,0.0106
2005/12/22,399.82,403.4,399.82,403.33,65000000,234000000,3.86,401.55,0.0044,0.0102,1.27,23.32,205.45,4.03,0.028,0.0106
2005/12/23,402.6,407.93,401.24,407.93,93000000,369000000,3.91,403.33,0.0114,0.0148,1.28,23.59,207.79,4.07,0.0343,0.0104
2005/12/26,407.86,414.46,406.78,412.86,154000000,576000000,3.95,407.93,0.0121,0.0244,1.3,23.89,210.3,4.12,0.0417,0.0103
2005/12/27,412.04,417.35,410.57,416.23,136000000,495000000,3.97,412.86,0.0082,0.0215,1.31,24.09,212.02,4.16,0.0441,0.0102
2005/12/28,415.5,417.62,415.09,416.68,126000000,475000000,3.99,416.23,0.0011,0.02,1.31,24.13,212.25,4.16,0.0449,0.0102
2005/12/29,416.57,421.35,416.47,420.92,128000000,507000000,4.03,416.68,0.0102,0.0202,1.33,24.39,214.4,4.2,0.0296,0.0101
2005/12/30,421.18,422.39,416.31,417.15,101000000,416000000,3.99,420.92,-0.009,0.0159,1.31,24.2,212.48,4.17,0.0264,0.0102
2006/1/4,416.83,420.95,415.34,420.78,141000000,533000000,4,417.15,0.0087,0.0218,1.3,25.84,215.01,4.22,0.0302,0.0101
2006/1/5,421.49,423.45,417.84,423.2,186000000,680000000,4.03,420.78,0.0057,0.0289,1.31,23.6,216.26,4.24,0.0295,0.01
2006/1/6,423.08,426.66,420.82,424.63,205000000,740000000,4.04,423.2,0.0034,0.0319,1.32,23.69,216.99,4.25,0.028,0.01
2006/1/9,424.48,431.35,422.71,431.35,202000000,709000000,4.09,424.63,0.0158,0.0314,1.34,24.08,220.42,4.32,0.0318,0.0098
2006/1/10,431.57,433.26,427.9,433.22,174000000,613000000,4.1,431.35,0.0043,0.027,1.34,24.17,221.37,4.34,0.0295,0.0098
2006/1/11,431.8,432.77,426.82,428.03,163000000,595000000,4.08,433.22,-0.012,0.0254,1.33,23.89,218.72,4.29,0.0256,0.0099
2006/1/12,428.77,436.75,427.96,436.75,166000000,588000000,4.15,428.03,0.0204,0.0259,1.36,24.39,223.18,4.38,0.028,0.0097
2006/1/13,438.94,442.69,437.14,440.97,198000000,736000000,4.2,436.75,0.0097,0.0308,1.37,24.62,225.33,4.42,0.0342,0.0096
2006/1/16,440.9,441.48,434.05,434.5,166000000,597000000,4.16,440.97,-0.0147,0.0258,1.35,24.25,222.03,4.35,0.0309,0.0098
2006/1/17,431.83,434.39,430.62,433.09,111000000,386000000,4.14,434.5,-0.0032,0.0172,1.34,24.16,221.31,4.34,0.0255,0.0098
2006/1/18,431.45,438.94,431.43,438.23,120000000,422000000,4.19,433.09,0.0119,0.0187,1.36,24.45,223.93,4.39,0.0219,0.0097
2006/1/19,438.25,441.87,436.63,441.87,165000000,611000000,4.22,438.23,0.0083,0.0257,1.37,24.66,225.8,4.43,0.0266,0.0096
2006/1/20,440.7,441.69,435.52,438.68,178000000,656000000,4.17,441.87,-0.0072,0.0277,1.36,24.5,224.17,4.4,0.027,0.0097
2006/1/23,437.38,444.41,434.85,444.41,222000000,860000000,4.17,438.68,0.0131,0.0345,1.38,24.85,227.1,4.45,0.0389,0.0095
2006/1/24,442.93,445.53,440.75,441.47,160000000,621000000,4.12,444.41,-0.0066,0.0247,1.37,25.02,225.87,4.43,0.0252,0.0091
2006/1/25,441.49,444.75,436.83,440.81,152000000,581000000,4.09,441.47,-0.0015,0.0235,1.36,24.53,225.53,4.42,0.0272,0.0096
2006/2/6,444.54,456.8,438.27,452.28,178000000,738000000,4.19,440.81,0.026,0.0276,1.4,25.2,231.4,4.54,0.0319,0.0094
2006/2/7,453.05,463.57,451.18,463.13,299000000,1210000000,4.31,452.28,0.024,0.0461,1.44,26.56,237.68,4.66,0.0397,0.0094
2006/2/8,462.33,464.29,457.03,463.85,199000000,821000000,4.33,463.13,0.0016,0.0306,1.41,25.39,238.05,4.67,0.0341,0.0091
2006/2/9,463.11,463.54,453.03,453.86,162000000,672000000,4.26,463.85,-0.0215,0.025,1.38,24.82,232.92,4.57,0.0314,0.0093
2006/2/10,453.24,460.94,453.22,460.59,164000000,706000000,4.29,453.86,0.0148,0.0253,1.4,25.21,236.37,4.63,0.0345,0.0092
2006/2/13,461.18,461.19,453.6,460.01,149000000,571000000,4.29,460.59,-0.0013,0.023,1.4,25.15,236.07,4.63,0.0281,0.0092
2006/2/14,459.82,466.36,459.31,465.13,185000000,656000000,4.32,460.01,0.0111,0.0282,1.4,25.3,238.93,4.68,0.0368,0.0091
2006/2/15,465.44,466.06,460.42,462.53,175000000,634000000,4.29,465.13,-0.0056,0.0266,1.4,25.06,237.59,4.66,0.0284,0.0091
2006/2/16,462.51,463.95,447.79,448,214000000,818000000,4.17,462.53,-0.0314,0.0327,1.36,24.24,230.13,4.51,0.0334,0.0094
2006/2/17,446.31,449.34,442.08,442.8,183000000,688000000,4.13,448,-0.0116,0.0279,1.34,23.95,227.46,4.46,0.0351,0.0095
